activation,branch,role,label,truth,question,answer,text,rel_rank
2.2577626705169678,0,base,1,1,"Consider the following example: ‘‘‘Everyone in the class turned to stare at the student.’’’ Choice 1: The student's phone rang. Choice 2: The student took notes. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘Everyone in the class turned to stare at the student.’’’ Choice 1: The student's phone rang. Choice 2: The student took notes. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9458917835671342
2.2651100158691406,1,cf,0,1,"Consider the following example: ‘‘‘The girl wanted to wear earrings.’’’ Choice 1: She got her ears pierced. Choice 2: She got a tattoo. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl wanted to wear earrings.’’’ Choice 1: She got her ears pierced. Choice 2: She got a tattoo. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9478957915831663
2.272799491882324,1,cf,0,1,"Consider the following example: ‘‘‘The product was heavily advertised.’’’ Choice 1: Consumers recognized the product. Choice 2: The product became outdated. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The product was heavily advertised.’’’ Choice 1: Consumers recognized the product. Choice 2: The product became outdated. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9498997995991983
2.277845859527588,1,cf,1,0,"Consider the following example: ‘‘‘The woman walked with crutches.’’’ Choice 1: She shaved her legs. Choice 2: She broke her leg. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman walked with crutches.’’’ Choice 1: She shaved her legs. Choice 2: She broke her leg. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9519038076152304
2.290257453918457,0,base,1,1,"Consider the following example: ‘‘‘The girl was angry with her friend.’’’ Choice 1: The girl spread a rumor about her friend. Choice 2: The girl told a secret to her friend. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl was angry with her friend.’’’ Choice 1: The girl spread a rumor about her friend. Choice 2: The girl told a secret to her friend. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9539078156312625
2.3204264640808105,0,base,1,1,"Consider the following example: ‘‘‘The girl shared her lunch with her friend.’’’ Choice 1: Her friend forgot to bring his lunch. Choice 2: Her friend sat next to her at lunch. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl shared her lunch with her friend.’’’ Choice 1: Her friend forgot to bring his lunch. Choice 2: Her friend sat next to her at lunch. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9559118236472945
2.3412766456604004,0,base,0,0,"Consider the following example: ‘‘‘The journalist wrote a biography about the humanitarian's life.’’’ Choice 1: The humanitarian was difficult for the journalist to interview. Choice 2: The journalist was intrigued by the humanitarian's work. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The journalist wrote a biography about the humanitarian's life.’’’ Choice 1: The humanitarian was difficult for the journalist to interview. Choice 2: The journalist was intrigued by the humanitarian's work. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9579158316633266
2.3419899940490723,1,cf,0,1,"Consider the following example: ‘‘‘I put my hands under the running faucet.’’’ Choice 1: The soap rinsed off my hands. Choice 2: The water splashed in my face. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I put my hands under the running faucet.’’’ Choice 1: The soap rinsed off my hands. Choice 2: The water splashed in my face. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9599198396793587
2.4047815799713135,1,cf,1,0,"Consider the following example: ‘‘‘I ironed my shirt.’’’ Choice 1: It was clean. Choice 2: It was wrinkled. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I ironed my shirt.’’’ Choice 1: It was clean. Choice 2: It was wrinkled. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9619238476953907
2.4120354652404785,0,base,1,1,"Consider the following example: ‘‘‘A man cut in front of me in the long line.’’’ Choice 1: I confronted him. Choice 2: I smiled at him. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘A man cut in front of me in the long line.’’’ Choice 1: I confronted him. Choice 2: I smiled at him. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9639278557114228
2.4336037635803223,1,cf,0,1,"Consider the following example: ‘‘‘The man became disabled.’’’ Choice 1: His family offered him financial support. Choice 2: His family cut off contact with him. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man became disabled.’’’ Choice 1: His family offered him financial support. Choice 2: His family cut off contact with him. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9659318637274549
2.4895150661468506,1,cf,1,0,"Consider the following example: ‘‘‘The friends' debate dragged on interminably.’’’ Choice 1: The friends saw eye to eye. Choice 2: The friends were splitting hairs. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The friends' debate dragged on interminably.’’’ Choice 1: The friends saw eye to eye. Choice 2: The friends were splitting hairs. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9679358717434869
2.553898811340332,0,base,0,0,"Consider the following example: ‘‘‘The boy had trouble buttoning his shirt.’’’ Choice 1: He refused to wear the shirt. Choice 2: He asked his mother for help. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The boy had trouble buttoning his shirt.’’’ Choice 1: He refused to wear the shirt. Choice 2: He asked his mother for help. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.969939879759519
2.55642032623291,1,cf,1,0,"Consider the following example: ‘‘‘The woman betrayed her friend.’’’ Choice 1: Her friend sent her a greeting card. Choice 2: Her friend cut off contact with her. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman betrayed her friend.’’’ Choice 1: Her friend sent her a greeting card. Choice 2: Her friend cut off contact with her. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9719438877755511
2.5956263542175293,1,cf,1,0,"Consider the following example: ‘‘‘The boat capsized.’’’ Choice 1: The captain raised the sail. Choice 2: It was caught in a hurricane. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The boat capsized.’’’ Choice 1: The captain raised the sail. Choice 2: It was caught in a hurricane. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9739478957915831
2.6040828227996826,1,cf,1,0,"Consider the following example: ‘‘‘The woman was arrested.’’’ Choice 1: She checked into rehab. Choice 2: She committed assault. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman was arrested.’’’ Choice 1: She checked into rehab. Choice 2: She committed assault. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9759519038076152
2.613036632537842,0,base,0,0,"Consider the following example: ‘‘‘I clumsily bumped into the stranger.’’’ Choice 1: I ran away. Choice 2: I apologized to him. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I clumsily bumped into the stranger.’’’ Choice 1: I ran away. Choice 2: I apologized to him. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9779559118236473
2.722175121307373,1,cf,0,1,"Consider the following example: ‘‘‘I rubbed sandpaper on the wood.’’’ Choice 1: The wood became smooth. Choice 2: The wood became sticky. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I rubbed sandpaper on the wood.’’’ Choice 1: The wood became smooth. Choice 2: The wood became sticky. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9799599198396793
2.738339900970459,0,base,0,0,"Consider the following example: ‘‘‘The man turned on the faucet.’’’ Choice 1: The toilet filled with water. Choice 2: Water flowed from the spout. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man turned on the faucet.’’’ Choice 1: The toilet filled with water. Choice 2: Water flowed from the spout. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9819639278557114
2.7490806579589844,1,cf,1,0,"Consider the following example: ‘‘‘The woman was in a bad mood.’’’ Choice 1: She engaged in small talk with her friend. Choice 2: She told her friend to leave her alone. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman was in a bad mood.’’’ Choice 1: She engaged in small talk with her friend. Choice 2: She told her friend to leave her alone. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9839679358717435
2.7576167583465576,1,cf,1,0,"Consider the following example: ‘‘‘The smoke alarm went off.’’’ Choice 1: I lit a candle. Choice 2: I burnt my dinner. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The smoke alarm went off.’’’ Choice 1: I lit a candle. Choice 2: I burnt my dinner. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9859719438877755
